step,#A,Look#A
571,6,0
572,6,0
573,7,0
574,7,0
575,7,0
576,6,1
577,6,0
578,6,1
579,6,0
580,6,0
581,6,1
582,6,0
583,6,0
584,6,1
585,6,0
586,6,0
587,7,0
588,7,0
589,7,0
590,6,1
591,6,0
592,6,1
593,6,0
594,6,0
595,6,1
596,6,0
597,6,0
598,6,1
599,6,0
600,6,0
601,7,0
602,7,0
603,7,0
604,6,1
605,6,0
606,6,1
607,6,0
608,6,0
609,6,1
610,6,0
611,6,0
612,6,1
613,6,0
614,6,0
615,7,0
616,7,0
617,7,0
618,6,1
619,6,0
620,6,1
621,6,0
622,6,0
623,6,1
624,6,0
625,6,0
626,6,1
627,6,0
628,6,0
629,7,0
630,7,0
631,7,0
632,6,1
633,6,0
634,6,1
635,6,0
636,6,0
637,6,1
638,6,0
639,6,0
640,6,1
641,6,0
642,6,0
643,7,0
644,7,0
645,7,0
646,6,1
647,6,0
648,6,1
649,6,0
650,6,0
651,6,1
652,6,0
653,6,0
654,6,1
655,6,0
656,6,0
657,7,0
658,7,0
659,7,0
660,6,1
661,6,0
662,6,1
663,6,0
664,6,0
665,6,1
666,6,0
667,6,0
668,6,1
669,6,0
670,6,0
671,7,0
672,7,0
673,7,0
674,6,1
675,6,0
676,6,1
677,6,0
678,6,0
679,6,1
680,6,0
681,6,0
682,6,1
683,6,0
684,6,0
685,7,0
686,7,0
687,7,0
688,6,1
689,6,0
690,6,1
691,6,0
692,6,0
693,6,1
694,6,0
695,6,0
696,6,1
697,6,0
698,6,0
699,7,0
700,7,0
701,7,0
702,6,1
703,6,0
704,6,1
705,6,0
706,6,0
707,6,1
708,6,0
709,6,0
710,6,1
711,6,0
712,6,0
713,7,0
714,7,0
715,7,0
716,6,1
717,6,0
718,6,1
719,6,0
720,6,0
721,6,1
722,6,0
723,6,0
724,6,1
725,6,0
726,6,0
727,7,0
728,7,0
729,7,0
730,6,1
731,6,0
732,6,1
733,6,0
734,6,0
735,6,1
736,6,0
737,6,0
738,6,1
739,6,0
740,6,0
741,7,0
742,7,0
743,7,0
744,6,1
745,6,0
746,6,1
747,6,0
748,6,0
749,6,1
750,6,0
751,6,0
752,6,1
753,6,0
754,6,0
755,7,0
756,7,0
757,7,0
758,6,1
759,6,0
760,6,1
761,6,0
762,6,0
763,6,1
764,6,0
765,6,0
766,6,1
767,6,0
768,6,0
769,7,0
770,7,0
771,7,0
772,6,1
773,6,0
774,6,1
775,6,0
776,6,0
777,6,1
778,6,0
779,6,0
780,6,1
781,6,0
782,6,0
783,7,0
784,7,0
785,7,0
786,6,1
787,6,0
788,6,1
789,6,0
790,6,0
791,6,1
792,6,0
793,6,0
794,6,1
795,6,0
796,6,0
797,7,0
798,7,0
799,7,0
800,6,1
801,6,0
802,6,1
803,6,0
804,6,0
805,6,1
806,6,0
807,6,0
808,6,1
809,6,0
810,6,0
811,7,0
812,7,0
813,7,0
814,6,1
815,6,0
816,6,1
817,6,0
818,6,0
819,6,1
820,6,0
821,6,0
822,6,1
823,6,0
824,6,0
825,7,0
826,7,0
827,7,0
828,6,1
829,6,0
830,6,1
831,6,0
832,6,0
833,6,1
834,6,0
835,6,0
836,6,1
837,6,0
838,6,0
839,7,0
840,7,0
841,7,0
842,6,1
843,6,0
844,6,1
845,6,0
846,6,0
847,6,1
848,6,0
849,6,0
850,6,1
851,6,0
852,6,0
853,7,0
854,7,0
855,7,0
856,6,1
857,6,0
858,6,1
859,6,0
860,6,0
861,6,1
862,6,0
863,6,0
864,6,1
865,6,0
866,6,0
867,7,0
868,7,0
869,7,0
870,6,1
871,6,0
872,6,1
873,6,0
874,6,0
875,6,1
876,6,0
877,6,0
878,6,1
879,6,0
880,6,0
881,7,0
882,7,0
883,7,0
884,6,1
885,6,0
886,6,1
887,6,0
888,6,0
889,6,1
890,6,0
891,6,0
892,6,1
893,6,0
894,6,0
895,7,0
896,7,0
897,7,0
898,6,1
899,6,0
900,6,1
901,6,0
902,6,0
903,6,1
904,6,0
905,6,0
906,6,1
907,6,0
908,6,0
909,7,0
910,7,0
911,7,0
912,6,1
913,6,0
914,6,1
915,6,0
916,6,0
917,6,1
918,6,0
919,6,0
920,6,1
921,6,0
922,6,0
923,7,0
924,7,0
925,7,0
926,6,1
927,6,0
928,6,1
929,6,0
930,6,0
931,6,1
932,6,0
933,6,0
934,6,1
935,6,0
936,6,0
937,7,0
938,7,0
939,7,0
940,6,1
941,6,0
942,6,1
943,6,0
944,6,0
945,6,1
946,6,0
947,6,0
948,6,1
949,6,0
950,6,0
951,7,0
952,7,0
953,7,0
954,6,1
955,6,0
956,6,1
957,6,0
958,6,0
959,6,1
960,6,0
961,6,0
962,6,1
963,6,0
964,6,0
965,7,0
966,7,0
967,7,0
968,6,1
969,6,0
970,6,1
971,6,0
972,6,0
973,6,1
974,6,0
975,6,0
976,6,1
977,6,0
978,6,0
979,7,0
980,7,0
981,7,0
982,6,1
983,6,0
984,6,1
985,6,0
986,6,0
987,6,1
988,6,0
989,6,0
990,6,1
991,6,0
992,6,0
993,7,0
994,7,0
995,7,0
996,6,1
997,6,0
998,6,1
999,6,0
1000,6,0
1001,6,1
1002,6,0
1003,6,0
1004,6,1
1005,6,0
1006,6,0
1007,7,0
1008,7,0
1009,7,0
1010,6,1
1011,6,0
1012,6,1
1013,6,0
1014,6,0
1015,6,1
1016,6,0
1017,6,0
1018,6,1
1019,6,0
1020,6,0
1021,7,0
1022,7,0
1023,7,0
1024,6,1
1025,6,0
1026,6,1
1027,6,0
1028,6,0
1029,6,1
1030,6,0
1031,6,0
1032,6,1
1033,6,0
1034,6,0
1035,7,0
1036,7,0
1037,7,0
1038,6,1
1039,6,0
1040,6,1
1041,6,0
1042,6,0
1043,6,1
1044,6,0
1045,6,0
1046,6,1
1047,6,0
1048,6,0
1049,7,0
1050,7,0
1051,7,0
1052,6,1
1053,6,0
1054,6,1
1055,6,0
1056,6,0
1057,6,1
1058,6,0
1059,6,0
1060,6,1
1061,6,0
1062,6,0
1063,7,0
1064,7,0
1065,7,0
1066,6,1
1067,6,0
1068,6,1
1069,6,0
1070,6,0
1071,6,1
1072,6,0
1073,6,0
1074,6,1
1075,6,0
1076,6,0
1077,7,0
1078,7,0
1079,7,0
1080,6,1
1081,6,0
1082,6,1
1083,6,0
1084,6,0
1085,6,1
1086,6,0
1087,6,0
1088,6,1
1089,6,0
1090,6,0
1091,7,0
1092,7,0
1093,7,0
1094,6,1
1095,6,0
1096,6,1
1097,6,0
1098,6,0
1099,6,1
1100,6,0
1101,6,0
1102,6,1
1103,6,0
1104,6,0
1105,7,0
1106,7,0
1107,7,0
1108,6,1
1109,6,0
1110,6,1
1111,6,0
1112,6,0
1113,6,1
1114,6,0
1115,6,0
1116,6,1
1117,6,0
1118,6,0
1119,7,0
1120,7,0
1121,7,0
1122,6,1
1123,6,0
1124,6,1
1125,6,0
1126,6,0
1127,6,1
1128,6,0
1129,6,0
1130,6,1
1131,6,0
1132,6,0
1133,7,0
1134,7,0
1135,7,0
1136,6,1
1137,6,0
1138,6,1
1139,6,0
1140,6,0
1141,6,1
1142,6,0
1143,6,0
1144,6,1
1145,6,0
1146,6,0
1147,7,0
1148,7,0
1149,7,0
1150,6,1
1151,6,0
1152,6,1
1153,6,0
1154,6,0
1155,6,1
1156,6,0
1157,6,0
1158,6,1
1159,6,0
1160,6,0
1161,7,0
1162,7,0
1163,7,0
1164,6,1
1165,6,0
1166,6,1
1167,6,0
1168,6,0
1169,6,1
1170,6,0
1171,6,0
1172,6,1
1173,6,0
1174,6,0
1175,7,0
1176,7,0
1177,7,0
1178,6,1
1179,6,0
1180,6,1
1181,6,0
1182,6,0
1183,6,1
1184,6,0
1185,6,0
1186,6,1
1187,6,0
1188,6,0
1189,7,0
1190,7,0
1191,7,0
1192,6,1
1193,6,0
1194,6,1
1195,6,0
1196,6,0
1197,6,1
1198,6,0
1199,6,0
1200,6,1
1201,6,0
1202,6,0
1203,7,0
1204,7,0
1205,7,0
1206,6,1
1207,6,0
1208,6,1
1209,6,0
1210,6,0
1211,6,1
1212,6,0
1213,6,0
1214,6,1
1215,6,0
1216,6,0
1217,7,0
1218,7,0
1219,7,0
1220,6,1
1221,6,0
1222,6,1
1223,6,0
1224,6,0
1225,6,1
1226,6,0
1227,6,0
1228,6,1
1229,6,0
1230,6,0
1231,7,0
1232,7,0
1233,7,0
1234,6,1
1235,6,0
1236,6,1
1237,6,0
1238,6,0
1239,6,1
1240,6,0
1241,6,0
1242,6,1
1243,6,0
1244,6,0
1245,7,0
1246,7,0
1247,7,0
1248,6,1
1249,6,0
1250,6,1
1251,6,0
1252,6,0
1253,6,1
1254,6,0
1255,6,0
1256,6,1
1257,6,0
1258,6,0
1259,7,0
1260,7,0
1261,7,0
1262,6,1
1263,6,0
1264,6,1
1265,6,0
1266,6,0
1267,6,1
1268,6,0
1269,6,0
1270,6,1
1271,6,0
1272,6,0
1273,7,0
1274,7,0
1275,7,0
1276,6,1
1277,6,0
1278,6,1
1279,6,0
1280,6,0
1281,6,1
1282,6,0
1283,6,0
1284,6,1
1285,6,0
1286,6,0
1287,7,0
1288,7,0
1289,7,0
1290,6,1
1291,6,0
1292,6,1
1293,6,0
1294,6,0
1295,6,1
1296,6,0
1297,6,0
1298,6,1
1299,6,0
1300,6,0
1301,7,0
1302,7,0
1303,7,0
1304,6,1
1305,6,0
1306,6,1
1307,6,0
1308,6,0
1309,6,1
1310,6,0
1311,6,0
1312,6,1
1313,6,0
1314,6,0
1315,7,0
1316,7,0
1317,7,0
1318,6,1
1319,6,0
1320,6,1
1321,6,0
1322,6,0
1323,6,1
1324,6,0
1325,6,0
1326,6,1
1327,6,0
1328,6,0
1329,7,0
1330,7,0
1331,7,0
1332,6,1
1333,6,0
1334,6,1
1335,6,0
1336,6,0
1337,6,1
1338,6,0
1339,6,0
1340,6,1
1341,6,0
1342,6,0
1343,7,0
1344,7,0
1345,7,0
1346,6,1
1347,6,0
1348,6,1
1349,6,0
1350,6,0
1351,6,1
1352,6,0
1353,6,0
1354,6,1
1355,6,0
1356,6,0
1357,7,0
1358,7,0
1359,7,0
1360,6,1
1361,6,0
1362,6,1
1363,6,0
1364,6,0
1365,6,1
1366,6,0
1367,6,0
1368,6,1
1369,6,0
1370,6,0
1371,7,0
1372,7,0
1373,7,0
1374,6,1
1375,6,0
1376,6,1
1377,6,0
1378,6,0
1379,6,1
1380,6,0
1381,6,0
1382,6,1
1383,6,0
1384,6,0
1385,7,0
1386,7,0
1387,7,0
1388,6,1
1389,6,0
1390,6,1
1391,6,0
1392,6,0
1393,6,1
1394,6,0
1395,6,0
1396,6,1
1397,6,0
1398,6,0
1399,7,0
1400,7,0
1401,7,0
1402,6,1
1403,6,0
1404,6,1
1405,6,0
1406,6,0
1407,6,1
1408,6,0
1409,6,0
1410,6,1
1411,6,0
1412,6,0
1413,7,0
1414,7,0
1415,7,0
1416,6,1
1417,6,0
1418,6,1
1419,6,0
1420,6,0
1421,6,1
1422,6,0
1423,6,0
1424,6,1
1425,6,0
1426,6,0
1427,7,0
1428,7,0
1429,7,0
1430,6,1
1431,6,0
1432,6,1
1433,6,0
1434,6,0
1435,6,1
1436,6,0
1437,6,0
1438,6,1
1439,6,0
1440,6,0
1441,7,0
1442,7,0
1443,7,0
1444,6,1
1445,6,0
1446,6,1
1447,6,0
1448,6,0
1449,6,1
1450,6,0
1451,6,0
1452,6,1
1453,6,0
1454,6,0
1455,7,0
1456,7,0
1457,7,0
1458,6,1
1459,6,0
1460,6,1
1461,6,0
1462,6,0
1463,6,1
1464,6,0
1465,6,0
1466,6,1
1467,6,0
1468,6,0
1469,7,0
1470,7,0
1471,7,0
1472,6,1
1473,6,0
1474,6,1
1475,6,0
1476,6,0
1477,6,1
1478,6,0
1479,6,0
1480,6,1
1481,6,0
1482,6,0
1483,7,0
1484,7,0
1485,7,0
1486,6,1
1487,6,0
1488,6,1
1489,6,0
1490,6,0
1491,6,1
1492,6,0
1493,6,0
1494,6,1
1495,6,0
1496,6,0
1497,7,0
1498,7,0
1499,7,0
1500,6,1
1501,6,0
1502,6,1
1503,6,0
1504,6,0
1505,6,1
1506,6,0
1507,6,0
1508,6,1
1509,6,0
1510,6,0
1511,7,0
1512,7,0
1513,7,0
1514,6,1
1515,6,0
1516,6,1
1517,6,0
1518,6,0
1519,6,1
1520,6,0
1521,6,0
1522,6,1
1523,6,0
1524,6,0
1525,7,0
1526,7,0
1527,7,0
1528,6,1
1529,6,0
1530,6,1
1531,6,0
1532,6,0
1533,6,1
1534,6,0
1535,6,0
1536,6,1
1537,6,0
1538,6,0
1539,7,0
1540,7,0
1541,7,0
1542,6,1
1543,6,0
1544,6,1
1545,6,0
1546,6,0
1547,6,1
1548,6,0
1549,6,0
1550,6,1
1551,6,0
1552,6,0
1553,7,0
1554,7,0
1555,7,0
1556,6,1
1557,6,0
1558,6,1
1559,6,0
1560,6,0
1561,6,1
1562,6,0
1563,6,0
1564,6,1
1565,6,0
1566,6,0
1567,7,0
1568,7,0
1569,7,0
1570,6,1
1571,6,0
1572,6,1
1573,6,0
1574,6,0
1575,6,1
1576,6,0
1577,6,0
1578,6,1
1579,6,0
1580,6,0
1581,7,0
1582,7,0
1583,7,0
1584,6,1
1585,6,0
1586,6,1
1587,6,0
1588,6,0
1589,6,1
1590,6,0
1591,6,0
1592,6,1
1593,6,0
1594,6,0
1595,7,0
1596,7,0
1597,7,0
1598,6,1
1599,6,0
1600,6,1
1601,6,0
1602,6,0
1603,6,1
1604,6,0
1605,6,0
1606,6,1
1607,6,0
1608,6,0
1609,7,0
1610,7,0
1611,7,0
1612,6,1
1613,6,0
1614,6,1
1615,6,0
1616,6,0
1617,6,1
1618,6,0
1619,6,0
1620,6,1
1621,6,0
1622,6,0
1623,7,0
1624,7,0
1625,7,0
1626,6,1
1627,6,0
1628,6,1
1629,6,0
1630,6,0
1631,6,1
1632,6,0
1633,6,0
1634,6,1
1635,6,0
1636,6,0
1637,7,0
1638,7,0
1639,7,0
1640,6,1
1641,6,0
1642,6,1
1643,6,0
1644,6,0
1645,6,1
1646,6,0
1647,6,0
1648,6,1
1649,6,0
1650,6,0
1651,7,0
1652,7,0
1653,7,0
1654,6,1
1655,6,0
1656,6,1
1657,6,0
1658,6,0
1659,6,1
1660,6,0
1661,6,0
1662,6,1
1663,6,0
1664,6,0
1665,7,0
1666,7,0
1667,7,0
1668,6,1
1669,6,0
1670,6,1
1671,6,0
1672,6,0
1673,6,1
1674,6,0
1675,6,0
1676,6,1
1677,6,0
1678,6,0
1679,7,0
1680,7,0
1681,7,0
1682,6,1
1683,6,0
1684,6,1
1685,6,0
1686,6,0
1687,6,1
1688,6,0
1689,6,0
1690,6,1
1691,6,0
1692,6,0
1693,7,0
1694,7,0
1695,7,0
1696,6,1
1697,6,0
1698,6,1
1699,6,0
1700,6,0
1701,6,1
1702,6,0
1703,6,0
1704,6,1
1705,6,0
1706,6,0
1707,7,0
1708,7,0
1709,7,0
1710,6,1
1711,6,0
1712,6,1
1713,6,0
1714,6,0
1715,6,1
1716,6,0
1717,6,0
1718,6,1
1719,6,0
1720,6,0
1721,7,0
1722,7,0
1723,7,0
1724,6,1
1725,6,0
1726,6,1
1727,6,0
1728,6,0
1729,6,1
1730,6,0
1731,6,0
1732,6,1
1733,6,0
1734,6,0
1735,7,0
1736,7,0
1737,7,0
1738,6,1
1739,6,0
1740,6,1
1741,6,0
1742,6,0
1743,6,1
1744,6,0
1745,6,0
1746,6,1
1747,6,0
1748,6,0
1749,7,0
1750,7,0
1751,7,0
1752,6,1
1753,6,0
1754,6,1
1755,6,0
1756,6,0
1757,6,1
1758,6,0
1759,6,0
1760,6,1
1761,6,0
1762,6,0
1763,7,0
1764,7,0
1765,7,0
1766,6,1
1767,6,0
1768,6,1
1769,6,0
1770,6,0
1771,6,1
1772,6,0
1773,6,0
1774,6,1
1775,6,0
1776,6,0
1777,7,0
1778,7,0
1779,7,0
1780,6,1
1781,6,0
1782,6,1
1783,6,0
1784,6,0
1785,6,1
1786,6,0
1787,6,0
1788,6,1
1789,6,0
1790,6,0
1791,7,0
1792,7,0
1793,7,0
1794,6,1
1795,6,0
1796,6,1
1797,6,0
1798,6,0
1799,6,1
1800,6,0
1801,6,0
1802,6,1
1803,6,0
1804,6,0
1805,7,0
1806,7,0
1807,7,0
1808,6,1
1809,6,0
1810,6,1
1811,6,0
1812,6,0
1813,6,1
1814,6,0
1815,6,0
1816,6,1
1817,6,0
1818,6,0
1819,7,0
1820,7,0
1821,7,0
1822,6,1
1823,6,0
1824,6,1
1825,6,0
1826,6,0
1827,6,1
1828,6,0
1829,6,0
1830,6,1
1831,6,0
1832,6,0
1833,7,0
1834,7,0
1835,7,0
1836,6,1
1837,6,0
1838,6,1
1839,6,0
1840,6,0
1841,6,1
1842,6,0
1843,6,0
1844,6,1
1845,6,0
1846,6,0
1847,7,0
1848,7,0
1849,7,0
1850,6,1
1851,6,0
1852,6,1
1853,6,0
1854,6,0
1855,6,1
1856,6,0
1857,6,0
1858,6,1
1859,6,0
1860,6,0
1861,7,0
1862,7,0
1863,7,0
1864,6,1
1865,6,0
1866,6,1
1867,6,0
1868,6,0
1869,6,1
1870,6,0
1871,6,0
1872,6,1
1873,6,0
1874,6,0
1875,7,0
1876,7,0
1877,7,0
1878,6,1
1879,6,0
1880,6,1
1881,6,0
1882,6,0
1883,6,1
1884,6,0
1885,6,0
1886,6,1
1887,6,0
1888,6,0
1889,7,0
1890,7,0
1891,7,0
1892,6,1
1893,6,0
1894,6,1
1895,6,0
1896,6,0
1897,6,1
1898,6,0
1899,6,0
1900,6,1
1901,6,0
1902,6,0
1903,7,0
1904,7,0
1905,7,0
1906,6,1
1907,6,0
1908,6,1
1909,6,0
1910,6,0
1911,6,1
1912,6,0
1913,6,0
1914,6,1
1915,6,0
1916,6,0
1917,7,0
1918,7,0
1919,7,0
1920,6,1
1921,6,0
1922,6,1
1923,6,0
1924,6,0
1925,6,1
1926,6,0
1927,6,0
1928,6,1
1929,6,0
1930,6,0
1931,7,0
1932,7,0
1933,7,0
1934,6,1
1935,6,0
1936,6,1
1937,6,0
1938,6,0
1939,6,1
1940,6,0
1941,6,0
1942,6,1
1943,6,0
1944,6,0
1945,7,0
1946,7,0
1947,7,0
1948,6,1
1949,6,0
1950,6,1
1951,6,0
1952,6,0
1953,6,1
1954,6,0
1955,6,0
1956,6,1
1957,6,0
1958,6,0
1959,7,0
1960,7,0
1961,7,0
1962,6,1
1963,6,0
1964,6,1
1965,6,0
1966,6,0
1967,6,1
1968,6,0
1969,6,0
1970,6,1
1971,6,0
1972,6,0
1973,7,0
1974,7,0
1975,7,0
1976,6,1
1977,6,0
1978,6,1
1979,6,0
1980,6,0
1981,6,1
1982,6,0
1983,6,0
1984,6,1
1985,6,0
1986,6,0
1987,7,0
1988,7,0
1989,7,0
1990,6,1
1991,6,0
1992,6,1
1993,6,0
1994,6,0
1995,6,1
1996,6,0
1997,6,0
1998,6,1
1999,6,0
2000,6,0
2001,7,0
2002,7,0
2003,7,0
2004,6,1
2005,6,0
2006,6,1
2007,6,0
2008,6,0
2009,6,1
2010,6,0
2011,6,0
2012,6,1
2013,6,0
2014,6,0
2015,7,0
2016,7,0
2017,7,0
2018,6,1
2019,6,0
2020,6,1
2021,6,0
2022,6,0
2023,6,1
2024,6,0
2025,6,0
2026,6,1
2027,6,0
2028,6,0
2029,7,0
2030,7,0
2031,7,0
2032,6,1
2033,6,0
2034,6,1
2035,6,0
2036,6,0
2037,6,1
2038,6,0
2039,6,0
2040,6,1
2041,6,0
2042,6,0
2043,7,0
2044,7,0
2045,7,0
2046,6,1
2047,6,0
2048,6,1
2049,6,0
2050,6,0
2051,6,1
2052,6,0
2053,6,0
2054,6,1
2055,6,0
2056,6,0
2057,7,0
2058,7,0
2059,7,0
2060,6,1
2061,6,0
2062,6,1
2063,6,0
2064,6,0
2065,6,1
2066,6,0
2067,6,0
2068,6,1
2069,6,0
2070,6,0
2071,7,0
2072,7,0
2073,7,0
2074,6,1
2075,6,0
2076,6,1
2077,6,0
2078,6,0
2079,6,1
2080,6,0
2081,6,0
2082,6,1
2083,6,0
2084,6,0
2085,7,0
2086,7,0
2087,7,0
2088,6,1
2089,6,0
2090,6,1
2091,6,0
2092,6,0
2093,6,1
2094,6,0
2095,6,0
2096,6,1
2097,6,0
2098,6,0
2099,7,0
2100,7,0
2101,7,0
2102,6,1
2103,6,0
2104,6,1
2105,6,0
2106,6,0
2107,6,1
2108,6,0
2109,6,0
2110,6,1
2111,6,0
2112,6,0
2113,7,0
2114,7,0
2115,7,0
2116,6,1
2117,6,0
2118,6,1
2119,6,0
2120,6,0
2121,6,1
2122,6,0
2123,6,0
2124,6,1
2125,6,0
2126,6,0
2127,7,0
2128,7,0
2129,7,0
2130,6,1
2131,6,0
2132,6,1
2133,6,0
2134,6,0
2135,6,1
2136,6,0
2137,6,0
2138,6,1
2139,6,0
