step,#A,Look#A
571,6,0
572,6,0
573,7,0
574,7,0
575,7,0
576,6,1
577,6,0
578,6,1
579,6,0
580,6,0
581,6,1
582,6,0
583,6,0
584,6,1
585,6,0
586,6,0
587,7,0
588,7,0
589,7,0
590,6,1
591,6,0
592,6,1
593,6,0
594,6,0
595,6,1
596,6,0
597,6,0
598,6,1
599,6,0
600,6,0
601,7,0
602,7,0
603,7,0
604,6,1
605,6,0
606,6,1
607,6,0
608,6,0
609,6,1
610,6,0
611,6,0
612,6,1
613,6,0
614,6,0
615,7,0
616,7,0
617,7,0
618,6,1
619,6,0
620,6,1
621,6,0
622,6,0
623,6,1
624,6,0
625,6,0
626,6,1
627,6,0
628,6,0
629,7,0
630,7,0
631,7,0
632,6,1
633,6,0
634,6,1
635,6,0
636,6,0
637,6,1
638,6,0
639,6,0
640,6,1
641,6,0
642,6,0
643,7,0
644,7,0
645,7,0
646,6,1
647,6,0
648,6,1
649,6,0
650,6,0
651,6,1
652,6,0
653,6,0
654,6,1
655,6,0
656,6,0
657,7,0
658,7,0
659,7,0
660,6,1
661,6,0
662,6,1
663,6,0
664,6,0
665,6,1
666,6,0
667,6,0
668,6,1
669,6,0
670,6,0
671,7,0
672,7,0
673,7,0
674,6,1
675,6,0
676,6,1
677,6,0
678,6,0
679,6,1
680,6,0
681,6,0
682,6,1
683,6,0
684,6,0
685,7,0
686,7,0
687,7,0
688,6,1
689,6,0
690,6,1
691,6,0
692,6,0
693,6,1
694,6,0
695,6,0
696,6,1
697,6,0
698,6,0
699,7,0
700,7,0
701,7,0
702,6,1
703,6,0
704,6,1
705,6,0
706,6,0
707,6,1
708,6,0
709,6,0
710,6,1
711,6,0
712,6,0
713,7,0
714,7,0
715,7,0
716,6,1
717,6,0
718,6,1
719,6,0
720,6,0
721,6,1
722,6,0
723,6,0
724,6,1
725,6,0
726,6,0
727,7,0
728,7,0
729,7,0
730,6,1
731,6,0
732,6,1
733,6,0
734,6,0
735,6,1
736,6,0
737,6,0
738,6,1
739,6,0
740,6,0
741,7,0
742,7,0
743,7,0
744,6,1
745,6,0
746,6,1
747,6,0
748,6,0
749,6,1
750,6,0
751,6,0
752,6,1
753,6,0
754,6,0
755,7,0
756,7,0
757,7,0
758,6,1
759,6,0
760,6,1
761,6,0
762,6,0
763,6,1
764,6,0
765,6,0
766,6,1
767,6,0
768,6,0
769,7,0
770,7,0
771,7,0
772,6,1
773,6,0
774,6,1
775,6,0
776,6,0
777,6,1
778,6,0
779,6,0
780,6,1
781,6,0
782,6,0
783,7,0
784,7,0
785,7,0
786,6,1
787,6,0
788,6,1
789,6,0
790,6,0
791,6,1
792,6,0
793,6,0
794,6,1
795,6,0
796,6,0
797,7,0
798,7,0
799,7,0
800,6,1
801,6,0
802,6,1
803,6,0
804,6,0
805,6,1
806,6,0
807,6,0
808,6,1
809,6,0
810,6,0
811,7,0
812,7,0
813,7,0
814,6,1
815,6,0
816,6,1
817,6,0
818,6,0
819,6,1
820,6,0
821,6,0
822,6,1
823,6,0
824,6,0
825,7,0
826,7,0
827,7,0
828,6,1
829,6,0
830,6,1
831,6,0
832,6,0
833,6,1
834,6,0
835,6,0
836,6,1
837,6,0
838,6,0
839,7,0
840,7,0
841,7,0
842,6,1
843,6,0
844,6,1
845,6,0
846,6,0
847,6,1
848,6,0
849,6,0
850,6,1
851,6,0
852,6,0
853,7,0
854,7,0
855,7,0
856,6,1
857,6,0
858,6,1
859,6,0
860,6,0
861,5,1
862,5,0
863,5,0
864,4,1
865,4,0
866,4,0
867,4,0
868,4,0
869,4,0
870,3,1
871,3,0
872,2,1
873,2,0
874,2,0
875,1,1
876,1,0
877,1,0
878,0,1
879,0,0
880,0,0
881,0,0
882,0,0
883,0,0
884,0,0
885,0,0
886,0,0
887,0,0
888,0,0
889,0,0
890,0,0
891,0,0
892,0,0
893,0,0
894,0,0
895,0,0
896,0,0
897,0,0
898,0,0
899,0,0
900,0,0
901,0,0
902,0,0
903,0,0
904,0,0
905,0,0
906,0,0
907,0,0
908,0,0
909,0,0
910,0,0
911,0,0
912,0,0
913,0,0
914,0,0
915,0,0
916,0,0
917,0,0
918,0,0
919,0,0
920,0,0
921,0,0
922,0,0
923,0,0
924,0,0
925,0,0
926,0,0
927,0,0
928,0,0
929,0,0
930,0,0
931,0,0
932,0,0
933,0,0
934,0,0
935,0,0
936,0,0
937,0,0
938,0,0
939,0,0
940,0,0
941,0,0
942,0,0
943,0,0
944,0,0
945,0,0
946,0,0
947,0,0
948,0,0
949,0,0
950,0,0
951,0,0
952,0,0
953,0,0
954,0,0
955,0,0
956,0,0
957,0,0
958,0,0
959,0,0
960,0,0
961,0,0
962,0,0
963,0,0
964,0,0
965,0,0
966,0,0
967,0,0
968,0,0
969,0,0
970,0,0
971,0,0
972,0,0
973,0,0
974,0,0
975,0,0
976,0,0
977,0,0
978,0,0
979,0,0
980,0,0
981,0,0
982,0,0
983,0,0
984,0,0
985,0,0
986,0,0
987,0,0
988,0,0
989,0,0
990,0,0
991,0,0
992,0,0
993,0,0
994,0,0
995,0,0
996,0,0
997,0,0
998,0,0
999,0,0
1000,0,0
1001,0,0
1002,0,0
1003,0,0
1004,0,0
1005,0,0
1006,0,0
1007,0,0
1008,0,0
1009,0,0
1010,0,0
1011,0,0
1012,0,0
1013,0,0
1014,0,0
1015,0,0
1016,0,0
1017,0,0
1018,0,0
1019,0,0
1020,0,0
1021,0,0
1022,0,0
1023,0,0
1024,0,0
1025,0,0
1026,0,0
1027,0,0
1028,0,0
1029,0,0
1030,0,0
1031,0,0
1032,0,0
1033,0,0
1034,0,0
1035,0,0
1036,0,0
1037,0,0
1038,0,0
1039,0,0
1040,0,0
1041,0,0
1042,0,0
1043,0,0
1044,0,0
1045,0,0
1046,0,0
1047,0,0
1048,0,0
1049,0,0
1050,0,0
1051,0,0
1052,0,0
1053,0,0
1054,0,0
1055,0,0
1056,0,0
1057,0,0
1058,0,0
1059,0,0
1060,0,0
1061,0,0
1062,0,0
1063,0,0
1064,0,0
1065,0,0
1066,0,0
1067,0,0
1068,0,0
1069,0,0
1070,0,0
1071,0,0
1072,0,0
1073,0,0
1074,0,0
1075,0,0
1076,0,0
1077,0,0
1078,0,0
1079,0,0
1080,0,0
1081,0,0
1082,0,0
1083,0,0
1084,0,0
1085,0,0
1086,0,0
1087,0,0
1088,0,0
1089,0,0
1090,0,0
1091,0,0
1092,0,0
1093,0,0
1094,0,0
1095,0,0
1096,0,0
1097,0,0
1098,0,0
1099,0,0
1100,0,0
1101,0,0
1102,0,0
1103,0,0
1104,0,0
1105,0,0
1106,0,0
1107,0,0
1108,0,0
1109,0,0
1110,0,0
1111,0,0
1112,0,0
1113,0,0
1114,0,0
1115,0,0
1116,0,0
1117,0,0
1118,0,0
1119,0,0
1120,0,0
1121,0,0
1122,0,0
1123,0,0
1124,0,0
1125,0,0
1126,0,0
1127,0,0
1128,0,0
1129,0,0
1130,0,0
1131,0,0
1132,0,0
1133,0,0
1134,0,0
1135,,0
